week,country,district,pathogen,cases,amr_abundance
2023-11-26,Tanzania,Arusha,Salmonella,0,1.56
2023-11-26,Tanzania,Arusha,Shigella,0,2.98
2023-11-26,Tanzania,Arusha,Rotavirus,0,0.0
2023-12-03,Tanzania,Arusha,Cholera,0,0.66
2023-12-03,Tanzania,Arusha,E. coli,0,0.0
2023-12-03,Tanzania,Arusha,Salmonella,0,0.0
2023-12-03,Tanzania,Arusha,Shigella,0,9.89
2023-12-03,Tanzania,Arusha,Rotavirus,0,0.0
2023-12-10,Tanzania,Arusha,Cholera,0,0.26
2023-12-10,Tanzania,Arusha,E. coli,0,0.04
2023-12-10,Tanzania,Arusha,Salmonella,0,0.0
2023-12-10,Tanzania,Arusha,Shigella,0,0.0
2023-12-10,Tanzania,Arusha,Rotavirus,0,0.0
2023-12-17,Tanzania,Arusha,Cholera,1,8.3
2023-12-17,Tanzania,Arusha,E. coli,1,2.63
2023-12-17,Tanzania,Arusha,Salmonella,0,0.0
2023-12-17,Tanzania,Arusha,Shigella,2,6.89
2023-12-17,Tanzania,Arusha,Rotavirus,0,2.27
2023-12-24,Tanzania,Arusha,Cholera,7,3.55
2023-12-24,Tanzania,Arusha,E. coli,42,7.54
2023-12-24,Tanzania,Arusha,Salmonella,3,2.46
2023-12-24,Tanzania,Arusha,Shigella,2,0.0
2023-12-24,Tanzania,Arusha,Rotavirus,3,8.6
2023-01-01,Tanzania,Mwanza,Cholera,4,3.25
2023-01-01,Tanzania,Mwanza,E. coli,8,0.0
2023-01-01,Tanzania,Mwanza,Salmonella,4,0.0
2023-01-01,Tanzania,Mwanza,Shigella,3,4.21
2023-01-01,Tanzania,Mwanza,Rotavirus,6,0.0
2023-01-08,Tanzania,Mwanza,Cholera,7,0.03
2023-01-08,Tanzania,Mwanza,E. coli,7,1.57
2023-01-08,Tanzania,Mwanza,Salmonella,8,0.0
2023-01-08,Tanzania,Mwanza,Shigella,8,4.8
2023-01-08,Tanzania,Mwanza,Rotavirus,7,3.18
2023-01-15,Tanzania,Mwanza,Cholera,8,0.0
2023-01-15,Tanzania,Mwanza,E. coli,6,1.54
2023-01-15,Tanzania,Mwanza,Salmonella,12,0.0
2023-01-15,Tanzania,Mwanza,Shigella,9,1.78
2023-01-15,Tanzania,Mwanza,Rotavirus,10,6.78
2023-01-22,Tanzania,Mwanza,Cholera,8,0.0
2023-01-22,Tanzania,Mwanza,E. coli,5,0.0
2023-01-22,Tanzania,Mwanza,Salmonella,38,11.8
2023-01-22,Tanzania,Mwanza,Shigella,11,4.69
2023-01-22,Tanzania,Mwanza,Rotavirus,6,0.0
2023-01-29,Tanzania,Mwanza,Cholera,19,5.45
2023-01-29,Tanzania,Mwanza,E. coli,14,0.0
2023-01-29,Tanzania,Mwanza,Salmonella,4,6.58
2023-01-29,Tanzania,Mwanza,Shigella,6,0.27
2023-01-29,Tanzania,Mwanza,Rotavirus,7,7.67
2023-02-05,Tanzania,Mwanza,Cholera,21,5.02
2023-02-05,Tanzania,Mwanza,E. coli,14,0.23
2023-02-05,Tanzania,Mwanza,Salmonella,45,11.62
2023-02-05,Tanzania,Mwanza,Shigella,14,7.81
2023-02-05,Tanzania,Mwanza,Rotavirus,63,14.6
2023-02-12,Tanzania,Mwanza,Cholera,16,0.0
2023-02-12,Tanzania,Mwanza,E. coli,20,1.81
2023-02-12,Tanzania,Mwanza,Salmonella,12,0.0
2023-02-12,Tanzania,Mwanza,Shigella,18,0.0
2023-02-12,Tanzania,Mwanza,Rotavirus,14,2.51
2023-02-19,Tanzania,Mwanza,Cholera,12,3.45
2023-02-19,Tanzania,Mwanza,E. coli,18,0.0
2023-02-19,Tanzania,Mwanza,Salmonella,11,5.77
2023-02-19,Tanzania,Mwanza,Shigella,15,0.0
2023-02-19,Tanzania,Mwanza,Rotavirus,51,8.74
2023-02-26,Tanzania,Mwanza,Cholera,19,5.06
2023-02-26,Tanzania,Mwanza,E. coli,16,6.2
2023-02-26,Tanzania,Mwanza,Salmonella,19,0.0
2023-02-26,Tanzania,Mwanza,Shigella,17,0.74
2023-02-26,Tanzania,Mwanza,Rotavirus,16,0.95
2023-03-05,Tanzania,Mwanza,Cholera,14,0.0
2023-03-05,Tanzania,Mwanza,E. coli,22,8.31
2023-03-05,Tanzania,Mwanza,Salmonella,31,5.12
2023-03-05,Tanzania,Mwanza,Shigella,19,7.27
2023-03-05,Tanzania,Mwanza,Rotavirus,38,20.46
2023-03-12,Tanzania,Mwanza,Cholera,27,5.42
2023-03-12,Tanzania,Mwanza,E. coli,17,7.82
2023-03-12,Tanzania,Mwanza,Salmonella,18,9.34
2023-03-12,Tanzania,Mwanza,Shigella,22,0.0
2023-03-12,Tanzania,Mwanza,Rotavirus,23,0.0
2023-03-19,Tanzania,Mwanza,Cholera,20,2.19
2023-03-19,Tanzania,Mwanza,E. coli,18,0.73
2023-03-19,Tanzania,Mwanza,Salmonella,19,8.35
2023-03-19,Tanzania,Mwanza,Shigella,19,10.64
2023-03-19,Tanzania,Mwanza,Rotavirus,17,8.2
2023-03-26,Tanzania,Mwanza,Cholera,20,11.1
2023-03-26,Tanzania,Mwanza,E. coli,22,14.55
2023-03-26,Tanzania,Mwanza,Salmonella,24,9.21
2023-03-26,Tanzania,Mwanza,Shigella,31,16.67
2023-03-26,Tanzania,Mwanza,Rotavirus,21,1.6
2023-04-02,Tanzania,Mwanza,Cholera,52,9.42
2023-04-02,Tanzania,Mwanza,E. coli,25,13.48
2023-04-02,Tanzania,Mwanza,Salmonella,20,13.95
2023-04-02,Tanzania,Mwanza,Shigella,21,5.29
2023-04-02,Tanzania,Mwanza,Rotavirus,25,8.55
2023-04-09,Tanzania,Mwanza,Cholera,22,0.0
2023-04-09,Tanzania,Mwanza,E. coli,22,2.46
2023-04-09,Tanzania,Mwanza,Salmonella,19,0.85
2023-04-09,Tanzania,Mwanza,Shigella,17,5.03
2023-04-09,Tanzania,Mwanza,Rotavirus,25,10.27
2023-04-16,Tanzania,Mwanza,Cholera,22,9.12
2023-04-16,Tanzania,Mwanza,E. coli,21,0.0
2023-04-16,Tanzania,Mwanza,Salmonella,17,0.0
2023-04-16,Tanzania,Mwanza,Shigella,13,5.54
2023-04-16,Tanzania,Mwanza,Rotavirus,17,0.0
2023-04-23,Tanzania,Mwanza,Cholera,14,10.64
2023-04-23,Tanzania,Mwanza,E. coli,16,6.94
2023-04-23,Tanzania,Mwanza,Salmonella,18,4.45
2023-04-23,Tanzania,Mwanza,Shigella,50,6.94
2023-04-23,Tanzania,Mwanza,Rotavirus,22,6.72
2023-04-30,Tanzania,Mwanza,Cholera,10,7.45
2023-04-30,Tanzania,Mwanza,E. coli,17,12.94
2023-04-30,Tanzania,Mwanza,Salmonella,15,7.51
2023-04-30,Tanzania,Mwanza,Shigella,14,4.89
2023-04-30,Tanzania,Mwanza,Rotavirus,22,0.2
2023-05-07,Tanzania,Mwanza,Cholera,11,10.46
2023-05-07,Tanzania,Mwanza,E. coli,20,1.77
2023-05-07,Tanzania,Mwanza,Salmonella,25,0.0
2023-05-07,Tanzania,Mwanza,Shigella,19,5.96
2023-05-07,Tanzania,Mwanza,Rotavirus,20,2.85
2023-05-14,Tanzania,Mwanza,Cholera,13,5.09
2023-05-14,Tanzania,Mwanza,E. coli,21,1.57
2023-05-14,Tanzania,Mwanza,Salmonella,18,0.0
2023-05-14,Tanzania,Mwanza,Shigella,21,0.0
2023-05-14,Tanzania,Mwanza,Rotavirus,20,7.64
2023-05-21,Tanzania,Mwanza,Cholera,15,9.37
2023-05-21,Tanzania,Mwanza,E. coli,16,7.28
2023-05-21,Tanzania,Mwanza,Salmonella,16,0.69
2023-05-21,Tanzania,Mwanza,Shigella,13,5.0
2023-05-21,Tanzania,Mwanza,Rotavirus,8,6.64
2023-05-28,Tanzania,Mwanza,Cholera,16,9.7
2023-05-28,Tanzania,Mwanza,E. coli,16,10.17
2023-05-28,Tanzania,Mwanza,Salmonella,12,0.0
2023-05-28,Tanzania,Mwanza,Shigella,16,8.41
2023-05-28,Tanzania,Mwanza,Rotavirus,64,16.57
2023-06-04,Tanzania,Mwanza,Cholera,9,1.39
2023-06-04,Tanzania,Mwanza,E. coli,18,7.78
2023-06-04,Tanzania,Mwanza,Salmonella,15,0.0
2023-06-04,Tanzania,Mwanza,Shigella,10,0.0
2023-06-04,Tanzania,Mwanza,Rotavirus,21,3.18
2023-06-11,Tanzania,Mwanza,Cholera,9,7.41
2023-06-11,Tanzania,Mwanza,E. coli,13,9.01
2023-06-11,Tanzania,Mwanza,Salmonella,14,0.0
2023-06-11,Tanzania,Mwanza,Shigella,7,7.9
2023-06-11,Tanzania,Mwanza,Rotavirus,12,0.0
2023-06-18,Tanzania,Mwanza,Cholera,8,0.0
2023-06-18,Tanzania,Mwanza,E. coli,7,10.37
2023-06-18,Tanzania,Mwanza,Salmonella,9,0.0
2023-06-18,Tanzania,Mwanza,Shigella,7,5.1
2023-06-18,Tanzania,Mwanza,Rotavirus,10,7.51
2023-06-25,Tanzania,Mwanza,Cholera,7,2.29
2023-06-25,Tanzania,Mwanza,E. coli,7,4.82
2023-06-25,Tanzania,Mwanza,Salmonella,7,0.0
2023-06-25,Tanzania,Mwanza,Shigella,5,6.87
2023-06-25,Tanzania,Mwanza,Rotavirus,7,11.98
2023-07-02,Tanzania,Mwanza,Cholera,7,4.59
2023-07-02,Tanzania,Mwanza,E. coli,1,0.0
2023-07-02,Tanzania,Mwanza,Salmonella,1,0.0
2023-07-02,Tanzania,Mwanza,Shigella,6,0.0
2023-07-02,Tanzania,Mwanza,Rotavirus,4,8.34
2023-07-09,Tanzania,Mwanza,Cholera,4,0.0
2023-07-09,Tanzania,Mwanza,E. coli,2,0.0
2023-07-09,Tanzania,Mwanza,Salmonella,5,0.2
2023-07-09,Tanzania,Mwanza,Shigella,2,6.67
2023-07-09,Tanzania,Mwanza,Rotavirus,6,7.46
2023-07-16,Tanzania,Mwanza,Cholera,2,1.93
2023-07-16,Tanzania,Mwanza,E. coli,2,11.45
2023-07-16,Tanzania,Mwanza,Salmonella,3,0.0
2023-07-16,Tanzania,Mwanza,Shigella,2,4.44
2023-07-16,Tanzania,Mwanza,Rotavirus,1,0.0
2023-07-23,Tanzania,Mwanza,Cholera,0,0.83
2023-07-23,Tanzania,Mwanza,E. coli,0,0.0
2023-07-23,Tanzania,Mwanza,Salmonella,0,4.73
2023-07-23,Tanzania,Mwanza,Shigella,0,1.94
2023-07-23,Tanzania,Mwanza,Rotavirus,0,0.0
2023-07-30,Tanzania,Mwanza,Cholera,0,7.38
2023-07-30,Tanzania,Mwanza,E. coli,0,0.31
2023-07-30,Tanzania,Mwanza,Salmonella,0,0.0
2023-07-30,Tanzania,Mwanza,Shigella,0,7.27
2023-07-30,Tanzania,Mwanza,Rotavirus,0,2.14
2023-08-06,Tanzania,Mwanza,Cholera,0,0.0
2023-08-06,Tanzania,Mwanza,E. coli,0,0.0
2023-08-06,Tanzania,Mwanza,Salmonella,0,0.0
2023-08-06,Tanzania,Mwanza,Shigella,0,5.0
2023-08-06,Tanzania,Mwanza,Rotavirus,0,4.38
2023-08-13,Tanzania,Mwanza,Cholera,0,0.74
2023-08-13,Tanzania,Mwanza,E. coli,0,0.0
2023-08-13,Tanzania,Mwanza,Salmonella,27,3.82
2023-08-13,Tanzania,Mwanza,Shigella,0,3.3
2023-08-13,Tanzania,Mwanza,Rotavirus,0,0.0
2023-08-20,Tanzania,Mwanza,Cholera,0,0.0
2023-08-20,Tanzania,Mwanza,E. coli,0,0.0
2023-08-20,Tanzania,Mwanza,Salmonella,0,5.15
2023-08-20,Tanzania,Mwanza,Shigella,0,0.0
2023-08-20,Tanzania,Mwanza,Rotavirus,0,0.0
2023-08-27,Tanzania,Mwanza,Cholera,0,0.0
2023-08-27,Tanzania,Mwanza,E. coli,0,1.86
2023-08-27,Tanzania,Mwanza,Salmonella,0,0.0
2023-08-27,Tanzania,Mwanza,Shigella,0,0.0
2023-08-27,Tanzania,Mwanza,Rotavirus,0,5.74
2023-09-03,Tanzania,Mwanza,Cholera,0,3.16
2023-09-03,Tanzania,Mwanza,E. coli,0,0.87
2023-09-03,Tanzania,Mwanza,Salmonella,0,2.76
2023-09-03,Tanzania,Mwanza,Shigella,0,3.98
2023-09-03,Tanzania,Mwanza,Rotavirus,0,0.0
2023-09-10,Tanzania,Mwanza,Cholera,0,0.0
2023-09-10,Tanzania,Mwanza,E. coli,47,7.22
2023-09-10,Tanzania,Mwanza,Salmonella,0,0.0
2023-09-10,Tanzania,Mwanza,Shigella,0,0.0
2023-09-10,Tanzania,Mwanza,Rotavirus,0,0.0
2023-09-17,Tanzania,Mwanza,Cholera,0,7.36
2023-09-17,Tanzania,Mwanza,E. coli,0,0.0
2023-09-17,Tanzania,Mwanza,Salmonella,0,2.98
2023-09-17,Tanzania,Mwanza,Shigella,0,3.44
2023-09-17,Tanzania,Mwanza,Rotavirus,0,3.05
2023-09-24,Tanzania,Mwanza,Cholera,0,7.1
2023-09-24,Tanzania,Mwanza,E. coli,0,0.0
2023-09-24,Tanzania,Mwanza,Salmonella,0,0.0
2023-09-24,Tanzania,Mwanza,Shigella,0,0.0
2023-09-24,Tanzania,Mwanza,Rotavirus,0,0.0
2023-10-01,Tanzania,Mwanza,Cholera,0,1.21
2023-10-01,Tanzania,Mwanza,E. coli,0,0.0
2023-10-01,Tanzania,Mwanza,Salmonella,0,0.0
2023-10-01,Tanzania,Mwanza,Shigella,0,0.41
2023-10-01,Tanzania,Mwanza,Rotavirus,0,2.37
2023-10-08,Tanzania,Mwanza,Cholera,0,0.0
2023-10-08,Tanzania,Mwanza,E. coli,0,2.62
2023-10-08,Tanzania,Mwanza,Salmonella,0,0.0
2023-10-08,Tanzania,Mwanza,Shigella,0,0.0
2023-10-08,Tanzania,Mwanza,Rotavirus,0,0.0
2023-10-15,Tanzania,Mwanza,Cholera,0,0.0
2023-10-15,Tanzania,Mwanza,E. coli,0,0.0
2023-10-15,Tanzania,Mwanza,Salmonella,0,0.0
2023-10-15,Tanzania,Mwanza,Shigella,0,0.0
2023-10-15,Tanzania,Mwanza,Rotavirus,47,5.92
2023-10-22,Tanzania,Mwanza,Cholera,0,0.3
2023-10-22,Tanzania,Mwanza,E. coli,0,0.0
2023-10-22,Tanzania,Mwanza,Salmonella,0,0.36
2023-10-22,Tanzania,Mwanza,Shigella,0,6.73
2023-10-22,Tanzania,Mwanza,Rotavirus,0,0.0
2023-10-29,Tanzania,Mwanza,Cholera,0,0.0
2023-10-29,Tanzania,Mwanza,E. coli,0,0.0
2023-10-29,Tanzania,Mwanza,Salmonella,0,0.0
2023-10-29,Tanzania,Mwanza,Shigella,0,0.0
2023-10-29,Tanzania,Mwanza,Rotavirus,0,2.96
2023-11-05,Tanzania,Mwanza,Cholera,0,0.0
2023-11-05,Tanzania,Mwanza,E. coli,0,0.0
2023-11-05,Tanzania,Mwanza,Salmonella,0,6.81
2023-11-05,Tanzania,Mwanza,Shigella,0,0.23
2023-11-05,Tanzania,Mwanza,Rotavirus,0,0.0
2023-11-12,Tanzania,Mwanza,Cholera,0,3.49
2023-11-12,Tanzania,Mwanza,E. coli,0,0.0
2023-11-12,Tanzania,Mwanza,Salmonella,0,0.0
2023-11-12,Tanzania,Mwanza,Shigella,0,1.89
2023-11-12,Tanzania,Mwanza,Rotavirus,0,10.6
2023-11-19,Tanzania,Mwanza,Cholera,0,0.0
2023-11-19,Tanzania,Mwanza,E. coli,0,2.13
2023-11-19,Tanzania,Mwanza,Salmonella,0,0.12
2023-11-19,Tanzania,Mwanza,Shigella,0,0.0
2023-11-19,Tanzania,Mwanza,Rotavirus,0,0.0
2023-11-26,Tanzania,Mwanza,Cholera,0,2.28
2023-11-26,Tanzania,Mwanza,E. coli,0,0.0
2023-11-26,Tanzania,Mwanza,Salmonella,0,0.0
2023-11-26,Tanzania,Mwanza,Shigella,0,2.68
2023-11-26,Tanzania,Mwanza,Rotavirus,0,1.52
2023-12-03,Tanzania,Mwanza,Cholera,0,0.0
2023-12-03,Tanzania,Mwanza,E. coli,0,0.0
2023-12-03,Tanzania,Mwanza,Salmonella,0,0.24
2023-12-03,Tanzania,Mwanza,Shigella,0,0.0
2023-12-03,Tanzania,Mwanza,Rotavirus,0,6.17
2023-12-10,Tanzania,Mwanza,Cholera,0,0.0
2023-12-10,Tanzania,Mwanza,E. coli,0,0.24
2023-12-10,Tanzania,Mwanza,Salmonella,0,0.0
2023-12-10,Tanzania,Mwanza,Shigella,0,8.06
2023-12-10,Tanzania,Mwanza,Rotavirus,0,0.77
2023-12-17,Tanzania,Mwanza,Cholera,2,6.6
2023-12-17,Tanzania,Mwanza,E. coli,3,0.0
2023-12-17,Tanzania,Mwanza,Salmonella,1,3.55
2023-12-17,Tanzania,Mwanza,Shigella,2,0.0
2023-12-17,Tanzania,Mwanza,Rotavirus,2,0.0
2023-12-24,Tanzania,Mwanza,Cholera,39,10.13
2023-12-24,Tanzania,Mwanza,E. coli,8,0.0
2023-12-24,Tanzania,Mwanza,Salmonella,3,7.14
2023-12-24,Tanzania,Mwanza,Shigella,6,2.02
2023-12-24,Tanzania,Mwanza,Rotavirus,2,1.52
2023-01-01,Burundi,Bujumbura,Cholera,3,0.03
2023-01-01,Burundi,Bujumbura,E. coli,1,2.36
2023-01-01,Burundi,Bujumbura,Salmonella,2,5.11
2023-01-01,Burundi,Bujumbura,Shigella,5,0.0
2023-01-01,Burundi,Bujumbura,Rotavirus,10,0.0
2023-01-08,Burundi,Bujumbura,Cholera,5,0.0
2023-01-08,Burundi,Bujumbura,E. coli,4,0.0
2023-01-08,Burundi,Bujumbura,Salmonella,8,0.0
2023-01-08,Burundi,Bujumbura,Shigella,4,8.59
2023-01-08,Burundi,Bujumbura,Rotavirus,14,0.0
2023-01-15,Burundi,Bujumbura,Cholera,8,0.0
2023-01-15,Burundi,Bujumbura,E. coli,7,2.72
2023-01-15,Burundi,Bujumbura,Salmonella,16,5.01
2023-01-15,Burundi,Bujumbura,Shigella,7,7.21
2023-01-15,Burundi,Bujumbura,Rotavirus,9,0.0
2023-01-22,Burundi,Bujumbura,Cholera,12,0.0
2023-01-22,Burundi,Bujumbura,E. coli,11,0.0
2023-01-22,Burundi,Bujumbura,Salmonella,10,13.8
2023-01-22,Burundi,Bujumbura,Shigella,8,6.07
2023-01-22,Burundi,Bujumbura,Rotavirus,9,3.47
2023-01-29,Burundi,Bujumbura,Cholera,13,0.79
2023-01-29,Burundi,Bujumbura,E. coli,12,3.29
2023-01-29,Burundi,Bujumbura,Salmonella,17,8.42
2023-01-29,Burundi,Bujumbura,Shigella,18,6.34
2023-01-29,Burundi,Bujumbura,Rotavirus,13,1.2
2023-02-05,Burundi,Bujumbura,Cholera,18,0.52
2023-02-05,Burundi,Bujumbura,E. coli,45,8.94
2023-02-05,Burundi,Bujumbura,Salmonella,13,0.0
2023-02-05,Burundi,Bujumbura,Shigella,15,0.0
2023-02-05,Burundi,Bujumbura,Rotavirus,54,11.95
2023-02-12,Burundi,Bujumbura,Cholera,13,10.71
2023-02-12,Burundi,Bujumbura,E. coli,21,0.35
2023-02-12,Burundi,Bujumbura,Salmonella,16,0.0
2023-02-12,Burundi,Bujumbura,Shigella,16,9.43
2023-02-12,Burundi,Bujumbura,Rotavirus,17,0.0
2023-02-19,Burundi,Bujumbura,Cholera,14,7.05
2023-02-19,Burundi,Bujumbura,E. coli,22,2.62
2023-02-19,Burundi,Bujumbura,Salmonella,15,1.88
2023-02-19,Burundi,Bujumbura,Shigella,16,9.09
2023-02-19,Burundi,Bujumbura,Rotavirus,26,0.0
2023-02-26,Burundi,Bujumbura,Cholera,21,4.67
2023-02-26,Burundi,Bujumbura,E. coli,20,8.61
2023-02-26,Burundi,Bujumbura,Salmonella,22,4.0
2023-02-26,Burundi,Bujumbura,Shigella,20,2.34
2023-02-26,Burundi,Bujumbura,Rotavirus,18,11.63
2023-03-05,Burundi,Bujumbura,Cholera,47,11.77
2023-03-05,Burundi,Bujumbura,E. coli,15,6.54
2023-03-05,Burundi,Bujumbura,Salmonella,23,8.48
2023-03-05,Burundi,Bujumbura,Shigella,21,14.88
2023-03-05,Burundi,Bujumbura,Rotavirus,13,0.92
2023-03-12,Burundi,Bujumbura,Cholera,15,0.0
2023-03-12,Burundi,Bujumbura,E. coli,23,14.34
2023-03-12,Burundi,Bujumbura,Salmonella,11,8.09
2023-03-12,Burundi,Bujumbura,Shigella,18,12.77
2023-03-12,Burundi,Bujumbura,Rotavirus,14,1.3
2023-03-19,Burundi,Bujumbura,Cholera,18,1.37
2023-03-19,Burundi,Bujumbura,E. coli,15,1.76
2023-03-19,Burundi,Bujumbura,Salmonella,15,0.0
2023-03-19,Burundi,Bujumbura,Shigella,19,3.03
2023-03-19,Burundi,Bujumbura,Rotavirus,34,2.47
2023-03-26,Burundi,Bujumbura,Cholera,48,14.61
2023-03-26,Burundi,Bujumbura,E. coli,20,7.97
2023-03-26,Burundi,Bujumbura,Salmonella,25,0.0
2023-03-26,Burundi,Bujumbura,Shigella,22,7.96
2023-03-26,Burundi,Bujumbura,Rotavirus,12,6.35
2023-04-02,Burundi,Bujumbura,Cholera,10,2.25
2023-04-02,Burundi,Bujumbura,E. coli,20,10.13
2023-04-02,Burundi,Bujumbura,Salmonella,19,6.06
2023-04-02,Burundi,Bujumbura,Shigella,21,11.15
2023-04-02,Burundi,Bujumbura,Rotavirus,20,7.81
2023-04-09,Burundi,Bujumbura,Cholera,18,3.88
2023-04-09,Burundi,Bujumbura,E. coli,27,2.61
2023-04-09,Burundi,Bujumbura,Salmonella,27,15.25
2023-04-09,Burundi,Bujumbura,Shigella,18,0.0
2023-04-09,Burundi,Bujumbura,Rotavirus,18,19.12
2023-04-16,Burundi,Bujumbura,Cholera,46,8.02
2023-04-16,Burundi,Bujumbura,E. coli,18,7.85
2023-04-16,Burundi,Bujumbura,Salmonella,56,14.99
2023-04-16,Burundi,Bujumbura,Shigella,25,3.19
2023-04-16,Burundi,Bujumbura,Rotavirus,20,4.68
2023-04-23,Burundi,Bujumbura,Cholera,13,0.0
2023-04-23,Burundi,Bujumbura,E. coli,22,9.54
2023-04-23,Burundi,Bujumbura,Salmonella,14,5.95
2023-04-23,Burundi,Bujumbura,Shigella,17,0.0
2023-04-23,Burundi,Bujumbura,Rotavirus,21,3.78
2023-04-30,Burundi,Bujumbura,Cholera,63,11.74
2023-04-30,Burundi,Bujumbura,E. coli,26,2.49
2023-04-30,Burundi,Bujumbura,Salmonella,13,0.0
2023-04-30,Burundi,Bujumbura,Shigella,28,5.5
2023-04-30,Burundi,Bujumbura,Rotavirus,16,0.0
2023-05-07,Burundi,Bujumbura,Cholera,22,12.14
2023-05-07,Burundi,Bujumbura,E. coli,12,2.06
2023-05-07,Burundi,Bujumbura,Salmonella,23,0.0
2023-05-07,Burundi,Bujumbura,Shigella,14,4.7
2023-05-07,Burundi,Bujumbura,Rotavirus,18,0.0
2023-05-14,Burundi,Bujumbura,Cholera,11,7.46
2023-05-14,Burundi,Bujumbura,E. coli,13,12.97
2023-05-14,Burundi,Bujumbura,Salmonella,8,3.77
2023-05-14,Burundi,Bujumbura,Shigella,42,5.93
2023-05-14,Burundi,Bujumbura,Rotavirus,15,0.0
2023-05-21,Burundi,Bujumbura,Cholera,17,2.3
2023-05-21,Burundi,Bujumbura,E. coli,10,0.82
2023-05-21,Burundi,Bujumbura,Salmonella,11,1.72
2023-05-21,Burundi,Bujumbura,Shigella,20,1.19
2023-05-21,Burundi,Bujumbura,Rotavirus,20,2.33
2023-05-28,Burundi,Bujumbura,Cholera,13,1.35
2023-05-28,Burundi,Bujumbura,E. coli,11,0.0
2023-05-28,Burundi,Bujumbura,Salmonella,40,0.0
2023-05-28,Burundi,Bujumbura,Shigella,16,9.13
2023-05-28,Burundi,Bujumbura,Rotavirus,14,8.11
2023-06-04,Burundi,Bujumbura,Cholera,11,0.65
2023-06-04,Burundi,Bujumbura,E. coli,11,6.13
2023-06-04,Burundi,Bujumbura,Salmonella,12,0.0
2023-06-04,Burundi,Bujumbura,Shigella,8,3.28
2023-06-04,Burundi,Bujumbura,Rotavirus,8,6.46
2023-06-11,Burundi,Bujumbura,Cholera,11,9.18
2023-06-11,Burundi,Bujumbura,E. coli,11,3.58
2023-06-11,Burundi,Bujumbura,Salmonella,14,7.37
2023-06-11,Burundi,Bujumbura,Shigella,11,8.47
2023-06-11,Burundi,Bujumbura,Rotavirus,12,1.95
2023-06-18,Burundi,Bujumbura,Cholera,10,0.0
2023-06-18,Burundi,Bujumbura,E. coli,6,3.57
2023-06-18,Burundi,Bujumbura,Salmonella,9,0.0
2023-06-18,Burundi,Bujumbura,Shigella,5,0.0
2023-06-18,Burundi,Bujumbura,Rotavirus,8,3.26
2023-06-25,Burundi,Bujumbura,Cholera,6,0.0
2023-06-25,Burundi,Bujumbura,E. coli,9,0.0
2023-06-25,Burundi,Bujumbura,Salmonella,8,1.76
2023-06-25,Burundi,Bujumbura,Shigella,6,8.67
2023-06-25,Burundi,Bujumbura,Rotavirus,6,0.0
2023-07-02,Burundi,Bujumbura,Cholera,5,0.58
2023-07-02,Burundi,Bujumbura,E. coli,4,6.28
2023-07-02,Burundi,Bujumbura,Salmonella,9,0.0
2023-07-02,Burundi,Bujumbura,Shigella,5,0.0
2023-07-02,Burundi,Bujumbura,Rotavirus,5,5.21
2023-07-09,Burundi,Bujumbura,Cholera,4,0.0
2023-07-09,Burundi,Bujumbura,E. coli,4,0.0
2023-07-09,Burundi,Bujumbura,Salmonella,2,0.0
2023-07-09,Burundi,Bujumbura,Shigella,6,8.62
2023-07-09,Burundi,Bujumbura,Rotavirus,2,0.0
2023-07-16,Burundi,Bujumbura,Cholera,0,3.02
2023-07-16,Burundi,Bujumbura,E. coli,2,3.54
2023-07-16,Burundi,Bujumbura,Salmonella,3,0.66
2023-07-16,Burundi,Bujumbura,Shigella,3,6.29
2023-07-16,Burundi,Bujumbura,Rotavirus,0,0.0
2023-07-23,Burundi,Bujumbura,Cholera,0,8.72
2023-07-23,Burundi,Bujumbura,E. coli,0,0.0
2023-07-23,Burundi,Bujumbura,Salmonella,0,0.0
2023-07-23,Burundi,Bujumbura,Shigella,0,2.65
2023-07-23,Burundi,Bujumbura,Rotavirus,0,6.78
2023-07-30,Burundi,Bujumbura,Cholera,0,0.0
2023-07-30,Burundi,Bujumbura,E. coli,0,2.66
2023-07-30,Burundi,Bujumbura,Salmonella,0,4.68
2023-07-30,Burundi,Bujumbura,Shigella,0,0.0
2023-07-30,Burundi,Bujumbura,Rotavirus,0,0.0
2023-08-06,Burundi,Bujumbura,Cholera,0,9.76
2023-08-06,Burundi,Bujumbura,E. coli,0,0.0
2023-08-06,Burundi,Bujumbura,Salmonella,0,0.67
2023-08-06,Burundi,Bujumbura,Shigella,0,0.0
2023-08-06,Burundi,Bujumbura,Rotavirus,0,0.0
2023-08-13,Burundi,Bujumbura,Cholera,0,4.37
2023-08-13,Burundi,Bujumbura,E. coli,0,3.04
2023-08-13,Burundi,Bujumbura,Salmonella,0,1.5
2023-08-13,Burundi,Bujumbura,Shigella,0,0.0
2023-08-13,Burundi,Bujumbura,Rotavirus,0,0.0
2023-08-20,Burundi,Bujumbura,Cholera,0,0.0
2023-08-20,Burundi,Bujumbura,E. coli,0,0.48
2023-08-20,Burundi,Bujumbura,Salmonella,0,8.64
2023-08-20,Burundi,Bujumbura,Shigella,0,0.34
2023-08-20,Burundi,Bujumbura,Rotavirus,0,4.09
2023-08-27,Burundi,Bujumbura,Cholera,0,0.0
2023-08-27,Burundi,Bujumbura,E. coli,0,3.63
2023-08-27,Burundi,Bujumbura,Salmonella,0,0.04
2023-08-27,Burundi,Bujumbura,Shigella,0,0.0
